cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_conexion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,puntuacion_nps,respuesta_de_la_encuesta,estado_de_conexion,permanencia_corta,abandonar
cust02023,femenino,60,us,new york,individual,48,referido,trimestral,11,5,16.57,8,0.12,19,20,960,paypal,0,0,0,1,14.85,servicio,5.0,0,0.98,9.0,muy satisfecho,en riesgo,0,0
cust02024,masculino,43,us,new york,sme,18,web,anual,7,0,15.84,4,0.14,13,100,1800,transferencia bancaria,1,0,0,1,28.85,facturacion,5.0,0,0.83,9.0,muy satisfecho,en riesgo,0,0
cust02025,masculino,61,us,new york,individual,5,mobile,mensual,1,2,6.31,7,0.18,43,50,250,paypal,0,0,1,2,21.48,facturacion,2.0,0,0.32,3.0,insatisfecho,inactivo,1,0
cust02026,femenino,19,india,delhi,individual,1,web,mensual,1,4,2.58,3,-0.04,60,30,30,paypal,0,0,0,1,14.12,servicio,2.0,0,0.23,3.0,insatisfecho,inactivo,1,1
cust02027,masculino,37,uk,londres,enterprise,17,mobile,trimestral,6,4,15.13,3,-0.03,20,30,510,tarjeta,0,1,0,2,25.58,facturacion,3.0,0,0.96,5.0,neutral,en riesgo,0,0
cust02028,femenino,32,canada,toronto,individual,41,web,trimestral,6,1,12.62,4,0.03,20,20,820,paypal,1,0,0,1,38.16,facturacion,4.0,1,0.75,7.0,satisfecho,en riesgo,0,0
cust02029,femenino,69,banglades,dhaka,enterprise,42,mobile,mensual,8,5,17.81,4,-0.07,21,70,2940,paypal,0,0,0,0,44.86,sin queja,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust02030,femenino,21,uk,londres,individual,4,web,mensual,8,0,10.21,6,-0.07,1,20,80,transferencia bancaria,1,0,0,2,15.24,facturacion,3.0,0,0.11,5.0,neutral,activo,1,0
cust02031,masculino,39,india,delhi,individual,34,web,mensual,30,4,20.05,3,0.15,6,30,1020,tarjeta,1,0,1,1,23.24,facturacion,3.0,0,0.85,5.0,neutral,activo,0,0
cust02032,masculino,67,uk,londres,individual,37,web,trimestral,9,6,21.34,6,0.11,30,10,370,paypal,0,0,1,3,32.1,facturacion,5.0,0,0.92,9.0,muy satisfecho,en riesgo,0,0
cust02033,masculino,55,alemania,berlin,sme,3,web,mensual,2,5,27.16,4,-0.29,62,10,30,tarjeta,0,0,1,1,21.67,facturacion,2.0,0,0.21,3.0,insatisfecho,inactivo,1,1
cust02034,femenino,40,banglades,dhaka,individual,13,mobile,trimestral,12,3,31.58,4,-0.01,5,20,260,transferencia bancaria,0,0,0,1,19.67,facturacion,3.0,0,0.9,5.0,neutral,activo,0,1
cust02035,masculino,43,india,delhi,individual,3,referido,mensual,0,3,20.28,5,0.2,53,20,60,tarjeta,1,1,1,1,24.63,facturacion,2.0,0,0.05,3.0,insatisfecho,inactivo,1,1
cust02036,femenino,68,banglades,dhaka,individual,58,mobile,anual,16,5,29.14,7,0.14,12,100,5800,tarjeta,0,1,0,2,32.41,facturacion,3.0,0,0.9,5.0,neutral,en riesgo,0,0
cust02037,femenino,28,banglades,dhaka,sme,36,web,mensual,17,7,18.08,8,0.04,23,20,720,tarjeta,1,0,0,2,17.54,facturacion,4.0,0,0.79,7.0,satisfecho,en riesgo,0,0
cust02038,masculino,45,us,new york,individual,39,web,mensual,13,4,16.95,3,0.25,4,20,780,paypal,0,0,0,3,14.15,facturacion,4.0,0,0.98,7.0,satisfecho,activo,0,0
cust02039,femenino,73,canada,toronto,sme,1,web,trimestral,2,4,8.1,5,-0.04,45,30,30,tarjeta,0,0,0,3,27.38,tecnico,1.0,0,0.39,1.0,muy insatisfecho,inactivo,1,1
cust02040,masculino,19,banglades,dhaka,individual,3,web,trimestral,3,3,15.64,4,-0.02,24,10,30,tarjeta,1,0,0,2,23.72,facturacion,3.0,2,0.32,5.0,neutral,en riesgo,1,1
cust02041,masculino,25,alemania,berlin,individual,17,referido,mensual,19,6,12.77,4,-0.29,20,70,1190,tarjeta,0,1,1,1,10.66,otro tipo de queja,3.0,0,0.98,5.0,neutral,en riesgo,0,0
cust02042,masculino,46,alemania,berlin,individual,5,web,anual,0,3,8.36,5,0.02,68,100,500,paypal,0,0,1,0,20.94,sin queja,2.0,0,0.2,3.0,insatisfecho,inactivo,1,1
cust02043,masculino,28,india,delhi,enterprise,17,referido,trimestral,15,2,4.18,6,0.3,22,10,170,transferencia bancaria,0,0,0,0,20.11,sin queja,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust02044,masculino,54,australia,sydney,individual,33,mobile,mensual,7,3,14.85,7,0.02,10,30,990,paypal,0,1,0,3,45.66,otro tipo de queja,3.0,1,0.87,6.0,neutral,en riesgo,0,0
cust02045,femenino,35,us,new york,individual,55,mobile,trimestral,10,6,7.29,8,0.05,9,20,1100,paypal,0,0,0,1,32.26,otro tipo de queja,3.0,0,0.29,5.0,neutral,en riesgo,0,0
cust02046,femenino,72,canada,toronto,sme,26,referido,trimestral,8,6,14.0,5,-0.01,15,50,1300,transferencia bancaria,2,0,1,1,31.3,facturacion,3.0,0,0.6,5.0,neutral,en riesgo,0,1
cust02047,femenino,67,canada,toronto,individual,6,web,trimestral,26,2,20.62,9,0.09,3,50,300,paypal,1,0,1,1,32.75,facturacion,3.0,0,0.74,6.0,neutral,activo,1,0
cust02048,masculino,31,canada,toronto,sme,2,web,anual,2,4,8.77,6,-0.08,81,10,20,transferencia bancaria,1,0,0,1,13.74,facturacion,3.0,0,0.03,5.0,neutral,inactivo,1,0
cust02049,masculino,71,india,delhi,individual,41,referido,trimestral,5,7,6.36,5,0.29,7,50,2050,tarjeta,1,0,0,1,37.52,facturacion,3.0,0,0.73,5.0,neutral,activo,0,0
cust02050,masculino,27,us,new york,individual,23,mobile,mensual,8,0,5.69,5,0.18,6,50,1150,tarjeta,1,0,1,3,23.41,facturacion,5.0,0,0.66,9.0,muy satisfecho,activo,0,0
cust02051,femenino,52,banglades,dhaka,individual,26,web,trimestral,20,5,10.31,3,0.13,21,20,520,tarjeta,1,0,0,3,20.2,facturacion,5.0,1,0.86,9.0,muy satisfecho,en riesgo,0,0
cust02052,masculino,26,banglades,dhaka,individual,41,web,trimestral,19,5,10.61,8,0.2,21,30,1230,transferencia bancaria,0,1,0,2,16.67,servicio,4.0,0,0.88,7.0,satisfecho,en riesgo,0,1
cust02053,femenino,52,india,delhi,sme,2,mobile,trimestral,0,5,5.71,5,0.02,75,10,20,tarjeta,1,0,0,3,48.13,facturacion,2.0,1,0.01,3.0,insatisfecho,inactivo,1,1
cust02054,femenino,28,canada,toronto,sme,33,web,mensual,8,0,21.62,5,-0.08,1,30,990,tarjeta,2,0,1,2,18.02,facturacion,4.0,0,0.89,6.0,satisfecho,activo,0,0
cust02055,masculino,61,banglades,dhaka,individual,25,referido,anual,0,1,18.96,2,0.08,68,20,500,tarjeta,3,1,0,3,10.37,facturacion,3.0,0,0.84,6.0,neutral,inactivo,0,0
cust02056,masculino,29,uk,londres,enterprise,48,web,trimestral,39,5,4.32,6,0.2,0,30,1440,tarjeta,1,1,0,1,21.95,facturacion,3.0,1,0.69,5.0,neutral,activo,0,0
cust02057,femenino,20,uk,londres,individual,24,mobile,trimestral,35,2,7.59,1,-0.02,1,10,240,transferencia bancaria,1,0,0,1,26.99,facturacion,3.0,0,0.69,6.0,neutral,activo,0,0
cust02058,masculino,70,us,new york,individual,11,mobile,mensual,7,3,20.92,3,-0.02,19,20,220,tarjeta,0,0,1,1,24.5,facturacion,5.0,0,0.95,9.0,muy satisfecho,en riesgo,0,0
cust02059,femenino,56,canada,toronto,sme,48,mobile,trimestral,17,2,5.84,5,0.04,15,30,1440,tarjeta,0,0,1,2,22.43,facturacion,4.0,1,0.95,7.0,satisfecho,en riesgo,0,0
cust02060,masculino,31,india,delhi,sme,39,web,mensual,5,7,8.31,4,-0.28,28,100,3900,tarjeta,0,1,0,1,22.71,otro tipo de queja,5.0,0,0.99,9.0,muy satisfecho,en riesgo,0,0
cust02061,masculino,73,australia,sydney,individual,12,referido,anual,9,1,13.53,8,-0.14,4,30,360,tarjeta,1,0,0,2,12.18,facturacion,4.0,0,0.7,7.0,satisfecho,activo,0,0
cust02062,femenino,45,australia,sydney,sme,38,mobile,mensual,17,6,9.66,6,-0.07,5,20,760,tarjeta,2,0,1,2,14.76,facturacion,4.0,0,0.74,7.0,satisfecho,activo,0,0
cust02063,masculino,28,australia,sydney,individual,22,mobile,trimestral,5,1,29.65,7,0.2,25,10,220,paypal,1,0,0,2,36.22,facturacion,4.0,0,0.84,7.0,satisfecho,en riesgo,0,0
cust02064,femenino,56,uk,londres,sme,12,web,mensual,15,2,18.17,2,0.08,30,50,600,tarjeta,3,1,1,1,31.38,facturacion,5.0,0,0.78,10.0,muy satisfecho,en riesgo,0,0
cust02065,masculino,42,india,delhi,sme,40,web,trimestral,15,3,16.91,5,-0.14,29,30,1200,tarjeta,0,1,0,1,9.58,otro tipo de queja,5.0,0,0.98,9.0,muy satisfecho,en riesgo,0,0
cust02066,femenino,38,australia,sydney,individual,9,web,trimestral,2,4,14.67,3,0.07,1,30,270,transferencia bancaria,1,0,0,1,15.23,facturacion,3.0,0,0.42,5.0,neutral,activo,0,0
cust02067,femenino,27,canada,toronto,individual,35,web,mensual,7,4,21.06,4,0.04,22,10,350,paypal,0,0,0,3,12.12,facturacion,5.0,0,0.9,9.0,muy satisfecho,en riesgo,0,0
cust02068,masculino,60,canada,toronto,sme,33,mobile,mensual,5,4,16.97,3,-0.06,18,50,1650,paypal,0,0,1,2,28.02,otro tipo de queja,3.0,0,0.12,5.0,neutral,en riesgo,0,0
cust02069,femenino,32,australia,sydney,sme,47,web,anual,19,5,11.57,5,-0.07,16,30,1410,paypal,0,1,0,1,35.7,facturacion,5.0,0,0.92,9.0,muy satisfecho,en riesgo,0,0
cust02070,masculino,36,alemania,berlin,individual,12,mobile,trimestral,7,1,3.51,6,0.38,22,10,120,tarjeta,0,0,1,0,16.27,sin queja,4.0,0,0.92,7.0,satisfecho,en riesgo,0,0
cust02071,masculino,65,australia,sydney,individual,34,web,mensual,6,5,10.56,9,-0.25,21,30,1020,paypal,1,1,0,3,28.49,facturacion,5.0,0,0.76,9.0,muy satisfecho,en riesgo,0,0
cust02072,masculino,39,alemania,berlin,enterprise,15,web,anual,18,2,12.64,6,-0.06,26,50,750,tarjeta,0,1,0,3,17.32,otro tipo de queja,5.0,0,0.89,9.0,muy satisfecho,en riesgo,0,0
cust02073,femenino,38,us,new york,individual,18,referido,trimestral,40,1,18.34,5,0.14,7,10,180,paypal,3,0,0,3,16.59,facturacion,3.0,0,0.24,5.0,neutral,activo,0,0
cust02074,femenino,69,us,new york,individual,6,referido,mensual,22,3,21.51,6,-0.11,23,70,420,tarjeta,0,0,0,0,19.85,sin queja,3.0,0,0.71,5.0,neutral,en riesgo,1,0
cust02075,masculino,61,canada,toronto,individual,45,referido,trimestral,23,5,15.0,3,-0.06,4,50,2250,transferencia bancaria,0,0,0,1,30.97,servicio,3.0,1,0.89,5.0,neutral,activo,0,0
cust02076,masculino,49,india,delhi,individual,37,referido,mensual,20,0,15.59,6,-0.16,1,10,370,paypal,0,0,1,0,22.59,sin queja,3.0,0,0.17,5.0,neutral,activo,0,0
cust02077,femenino,67,uk,londres,enterprise,27,mobile,mensual,8,1,6.62,3,0.06,24,10,270,tarjeta,0,0,0,1,24.68,tecnico,4.0,1,0.92,7.0,satisfecho,en riesgo,0,0
cust02078,masculino,40,india,delhi,sme,26,referido,anual,18,3,8.99,7,0.07,3,50,1300,paypal,1,0,0,2,24.84,facturacion,3.0,0,0.78,5.0,neutral,activo,0,0
cust02079,masculino,30,canada,toronto,individual,15,mobile,mensual,19,6,2.34,10,-0.14,20,10,150,tarjeta,0,0,0,0,20.39,sin queja,3.0,0,0.14,5.0,neutral,en riesgo,0,0
cust02080,femenino,22,canada,toronto,sme,48,referido,mensual,12,3,10.7,6,0.24,28,50,2400,paypal,0,0,0,1,37.85,servicio,4.0,2,0.94,7.0,satisfecho,en riesgo,0,1
cust02081,masculino,21,india,delhi,sme,42,web,trimestral,10,3,17.28,3,-0.12,18,20,840,tarjeta,0,0,0,0,33.31,sin queja,4.0,0,0.89,7.0,satisfecho,en riesgo,0,0
cust02082,femenino,45,uk,londres,individual,49,referido,anual,14,0,19.61,4,0.09,29,70,3430,transferencia bancaria,0,0,0,0,26.06,sin queja,3.0,0,0.87,5.0,neutral,en riesgo,0,1
cust02083,masculino,31,canada,toronto,individual,21,mobile,mensual,16,4,10.28,5,-0.17,16,10,210,paypal,0,1,0,0,27.21,sin queja,4.0,0,0.99,7.0,satisfecho,en riesgo,0,0
cust02084,femenino,25,banglades,dhaka,sme,26,web,mensual,10,7,22.46,6,0.1,17,20,520,tarjeta,1,0,0,2,26.61,facturacion,5.0,0,0.84,9.0,muy satisfecho,en riesgo,0,0
cust02085,masculino,26,banglades,dhaka,individual,15,web,trimestral,6,2,25.29,4,0.1,11,70,1050,transferencia bancaria,0,1,0,1,27.29,tecnico,3.0,1,0.87,6.0,neutral,en riesgo,0,0
cust02086,masculino,74,uk,londres,individual,12,referido,trimestral,19,1,21.07,3,-0.09,12,20,240,tarjeta,0,0,0,2,35.21,servicio,4.0,0,0.95,6.0,satisfecho,en riesgo,0,0
cust02087,femenino,68,canada,toronto,individual,2,mobile,anual,1,0,23.34,7,0.08,81,30,60,paypal,0,0,1,0,23.98,sin queja,2.0,0,0.33,3.0,insatisfecho,inactivo,1,1
cust02088,masculino,52,banglades,dhaka,enterprise,10,referido,mensual,9,3,8.56,4,0.07,21,20,200,transferencia bancaria,2,0,0,5,35.39,facturacion,3.0,0,0.52,5.0,neutral,en riesgo,0,0
cust02089,femenino,54,us,new york,individual,27,web,trimestral,8,0,4.92,3,-0.01,22,20,540,tarjeta,0,1,0,1,37.75,servicio,4.0,0,0.94,7.0,satisfecho,en riesgo,0,0
cust02090,masculino,38,alemania,berlin,enterprise,38,web,mensual,15,1,21.41,3,0.14,0,10,380,tarjeta,2,0,0,2,28.62,facturacion,3.0,0,0.58,5.0,neutral,activo,0,0
cust02091,femenino,35,canada,toronto,individual,49,web,trimestral,10,2,24.66,7,-0.11,8,10,490,paypal,1,1,0,4,33.79,facturacion,4.0,0,0.78,7.0,satisfecho,en riesgo,0,0
cust02092,femenino,50,alemania,berlin,sme,43,mobile,mensual,15,1,26.66,5,0.21,28,10,430,tarjeta,0,0,0,1,15.3,tecnico,5.0,0,0.88,9.0,muy satisfecho,en riesgo,0,0
cust02093,femenino,25,australia,sydney,individual,21,mobile,anual,19,6,3.3,4,0.1,19,20,420,tarjeta,2,0,0,1,27.03,facturacion,4.0,1,0.81,7.0,satisfecho,en riesgo,0,0
cust02094,femenino,68,banglades,dhaka,individual,2,mobile,mensual,2,5,15.36,6,-0.17,67,50,100,tarjeta,0,0,0,0,12.64,sin queja,2.0,0,0.26,3.0,insatisfecho,inactivo,1,0
cust02095,masculino,66,canada,toronto,individual,41,web,trimestral,2,0,7.08,3,0.1,21,50,2050,transferencia bancaria,0,1,0,0,30.04,sin queja,3.0,0,0.4,5.0,neutral,en riesgo,0,1
cust02096,masculino,34,us,new york,individual,3,web,mensual,0,5,13.77,5,-0.01,71,30,90,tarjeta,0,1,0,3,27.97,otro tipo de queja,2.0,2,0.26,3.0,insatisfecho,inactivo,1,1
cust02097,femenino,60,uk,londres,sme,23,web,trimestral,17,3,20.94,4,-0.07,1,20,460,transferencia bancaria,1,0,0,1,35.84,facturacion,5.0,0,0.83,9.0,muy satisfecho,activo,0,0
cust02098,femenino,48,us,new york,sme,6,referido,trimestral,0,5,17.61,9,0.14,83,30,180,paypal,2,0,0,2,14.15,facturacion,1.0,0,0.12,1.0,muy insatisfecho,inactivo,1,0
cust02099,femenino,51,alemania,berlin,individual,22,web,mensual,18,7,4.73,10,0.18,29,30,660,tarjeta,0,0,0,0,12.82,sin queja,4.0,0,0.97,7.0,satisfecho,en riesgo,0,0
cust02100,masculino,23,uk,londres,enterprise,43,web,mensual,10,3,13.7,7,-0.33,15,50,2150,tarjeta,0,0,0,3,16.02,tecnico,4.0,0,0.97,6.0,satisfecho,en riesgo,0,0
cust02101,masculino,39,us,new york,individual,1,web,mensual,0,4,11.32,3,0.01,38,50,50,tarjeta,1,0,0,1,31.29,facturacion,2.0,0,0.07,3.0,insatisfecho,inactivo,1,1
cust02102,masculino,31,us,new york,individual,42,referido,mensual,15,7,21.45,6,0.0,20,70,2940,tarjeta,0,0,0,2,22.51,servicio,3.0,0,0.96,5.0,neutral,en riesgo,0,0
cust02103,masculino,20,us,new york,individual,49,web,mensual,14,4,9.89,6,-0.06,15,20,980,tarjeta,1,0,1,1,30.57,facturacion,4.0,0,0.9,7.0,satisfecho,en riesgo,0,0
cust02104,femenino,29,india,delhi,individual,39,web,trimestral,14,2,16.13,1,0.05,10,10,390,paypal,0,0,0,0,19.81,sin queja,3.0,0,0.8,5.0,neutral,en riesgo,0,0
cust02105,femenino,53,uk,londres,sme,5,mobile,trimestral,6,2,12.76,6,0.18,13,20,100,tarjeta,0,0,0,2,16.82,tecnico,3.0,0,0.1,5.0,neutral,en riesgo,1,0
cust02106,femenino,29,us,new york,individual,40,referido,trimestral,16,5,27.43,8,-0.17,15,30,1200,tarjeta,1,0,0,1,22.77,facturacion,5.0,0,0.74,9.0,muy satisfecho,en riesgo,0,0
cust02107,masculino,62,banglades,dhaka,individual,48,mobile,mensual,11,5,19.86,4,-0.09,17,30,1440,tarjeta,0,0,0,1,35.52,tecnico,4.0,0,0.9,8.0,satisfecho,en riesgo,0,0
cust02108,masculino,19,banglades,dhaka,individual,5,web,mensual,2,4,14.14,7,-0.09,53,50,250,tarjeta,0,1,0,2,37.6,otro tipo de queja,2.0,0,0.4,4.0,insatisfecho,inactivo,1,1
cust02109,masculino,19,us,new york,individual,31,mobile,trimestral,6,4,12.42,4,0.11,6,10,310,transferencia bancaria,0,1,0,2,25.18,facturacion,5.0,0,0.96,9.0,muy satisfecho,activo,0,0
cust02110,femenino,32,alemania,berlin,individual,6,referido,mensual,2,1,14.95,2,-0.07,87,50,300,paypal,0,0,0,1,21.87,tecnico,1.0,1,0.32,1.0,muy insatisfecho,inactivo,1,1
cust02111,femenino,40,us,new york,individual,6,mobile,mensual,2,1,30.33,2,0.13,48,30,180,transferencia bancaria,0,1,0,1,35.42,servicio,2.0,0,0.31,3.0,insatisfecho,inactivo,1,1
cust02112,masculino,46,banglades,dhaka,individual,31,web,mensual,11,5,19.12,4,0.16,19,30,930,tarjeta,1,0,0,1,29.46,facturacion,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust02113,femenino,34,us,new york,sme,15,web,mensual,5,3,17.19,4,-0.01,1,70,1050,transferencia bancaria,0,1,0,5,17.7,servicio,4.0,1,0.99,7.0,satisfecho,activo,0,0
cust02114,masculino,49,australia,sydney,individual,38,referido,mensual,31,6,19.82,5,0.05,4,30,1140,tarjeta,2,0,0,2,25.73,facturacion,3.0,0,0.83,5.0,neutral,activo,0,0
cust02115,masculino,24,uk,londres,individual,24,mobile,trimestral,9,5,19.04,6,-0.0,21,50,1200,tarjeta,2,1,0,1,21.25,facturacion,4.0,1,0.67,7.0,satisfecho,en riesgo,0,1
cust02116,femenino,47,australia,sydney,individual,49,mobile,mensual,5,3,19.66,7,0.33,5,50,2450,tarjeta,0,0,0,0,39.61,sin queja,3.0,0,0.99,6.0,neutral,activo,0,0
cust02117,masculino,45,india,delhi,enterprise,45,web,anual,12,4,19.8,3,-0.12,5,20,900,paypal,0,1,0,4,13.98,tecnico,3.0,2,0.23,5.0,neutral,activo,0,0
cust02118,femenino,31,alemania,berlin,individual,13,mobile,anual,14,1,8.14,6,-0.21,0,30,390,tarjeta,1,0,0,1,14.15,facturacion,3.0,0,0.64,5.0,neutral,activo,0,0
cust02119,masculino,61,australia,sydney,enterprise,47,web,trimestral,11,4,5.92,9,-0.37,7,20,940,transferencia bancaria,2,0,0,2,1.0,facturacion,5.0,1,0.76,8.0,muy satisfecho,activo,0,0
cust02120,femenino,47,india,delhi,enterprise,39,web,mensual,17,4,19.88,3,0.05,19,20,780,tarjeta,0,0,1,2,17.99,otro tipo de queja,4.0,0,0.94,7.0,satisfecho,en riesgo,0,0
cust02121,femenino,34,canada,toronto,sme,23,referido,mensual,13,2,17.58,4,0.06,20,70,1610,tarjeta,2,1,1,1,21.53,facturacion,4.0,0,0.85,7.0,satisfecho,en riesgo,0,0
cust02122,femenino,49,uk,londres,individual,50,web,mensual,37,4,11.19,8,-0.15,4,20,1000,tarjeta,0,0,0,3,10.23,tecnico,3.0,0,0.45,5.0,neutral,activo,0,0
cust02123,masculino,63,us,new york,individual,41,web,mensual,8,3,10.2,5,-0.09,30,70,2870,paypal,0,0,0,1,13.17,tecnico,5.0,0,0.95,9.0,muy satisfecho,en riesgo,0,0
cust02124,masculino,23,australia,sydney,individual,27,referido,anual,16,2,18.59,5,0.17,13,50,1350,tarjeta,0,1,0,3,33.49,tecnico,4.0,0,0.93,8.0,satisfecho,en riesgo,0,1
cust02125,femenino,68,australia,sydney,sme,20,web,mensual,7,1,18.56,1,0.14,23,100,2000,tarjeta,1,1,1,1,12.18,facturacion,5.0,0,0.84,9.0,muy satisfecho,en riesgo,0,0
cust02126,femenino,41,us,new york,sme,50,mobile,trimestral,19,3,4.5,5,-0.02,0,10,500,tarjeta,1,0,1,1,23.4,facturacion,3.0,1,0.88,5.0,neutral,activo,0,1
cust02127,masculino,23,us,new york,enterprise,5,mobile,trimestral,0,0,15.32,4,-0.05,87,10,50,tarjeta,0,1,0,4,25.31,tecnico,2.0,0,0.25,3.0,insatisfecho,inactivo,1,1
cust02128,masculino,44,alemania,berlin,sme,50,referido,anual,14,1,14.11,11,-0.05,16,10,500,tarjeta,0,0,1,4,35.88,tecnico,4.0,0,0.9,7.0,satisfecho,en riesgo,0,0
cust02129,masculino,35,australia,sydney,individual,15,referido,trimestral,15,5,13.14,7,0.07,21,70,1050,tarjeta,1,0,0,1,24.39,facturacion,4.0,0,0.66,7.0,satisfecho,en riesgo,0,0
cust02130,femenino,41,australia,sydney,individual,22,mobile,trimestral,16,0,7.39,4,0.08,21,10,220,tarjeta,0,1,0,2,34.99,tecnico,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust02131,masculino,54,banglades,dhaka,individual,24,web,anual,9,3,10.16,4,0.14,10,10,240,tarjeta,0,1,0,2,33.97,tecnico,3.0,0,0.91,6.0,neutral,en riesgo,0,0
cust02132,masculino,73,canada,toronto,individual,1,web,mensual,0,7,12.79,1,0.12,38,20,20,tarjeta,1,0,0,3,18.48,facturacion,2.0,1,0.11,3.0,insatisfecho,inactivo,1,1
cust02133,femenino,41,banglades,dhaka,sme,25,referido,mensual,20,1,1.99,11,-0.1,27,30,750,tarjeta,0,0,1,0,22.25,sin queja,5.0,0,0.98,9.0,muy satisfecho,en riesgo,0,0
cust02134,masculino,55,india,delhi,enterprise,16,web,mensual,20,0,22.39,1,0.04,10,10,160,tarjeta,0,0,0,3,35.64,facturacion,3.0,0,0.2,4.0,neutral,en riesgo,0,0
cust02135,masculino,51,canada,toronto,individual,40,mobile,mensual,6,0,14.51,8,0.09,28,30,1200,tarjeta,1,0,1,1,10.19,facturacion,4.0,1,0.7,7.0,satisfecho,en riesgo,0,0
cust02136,masculino,57,banglades,dhaka,sme,1,web,mensual,2,1,10.96,1,-0.06,45,30,30,paypal,1,1,0,1,22.85,facturacion,3.0,0,0.0,5.0,neutral,inactivo,1,0
cust02137,femenino,64,australia,sydney,sme,17,web,mensual,19,4,7.89,4,0.02,7,30,510,paypal,0,0,0,0,21.92,sin queja,3.0,0,0.71,5.0,neutral,activo,0,0
cust02138,femenino,32,canada,toronto,individual,33,web,mensual,31,6,16.74,7,-0.08,9,30,990,tarjeta,0,0,0,2,21.53,tecnico,3.0,0,0.31,5.0,neutral,en riesgo,0,0
cust02139,femenino,28,australia,sydney,individual,50,web,trimestral,15,3,3.2,8,-0.11,4,100,5000,tarjeta,1,0,0,3,18.07,facturacion,3.0,0,0.8,6.0,neutral,activo,0,0
cust02140,femenino,39,uk,londres,sme,49,referido,mensual,19,3,20.07,5,-0.17,27,50,2450,tarjeta,1,1,0,3,20.91,facturacion,3.0,0,0.43,5.0,neutral,en riesgo,0,0
cust02141,femenino,71,alemania,berlin,individual,46,referido,anual,12,7,20.67,5,-0.15,1,20,920,paypal,2,0,1,2,19.14,facturacion,5.0,0,0.71,9.0,muy satisfecho,activo,0,0
cust02142,femenino,41,canada,toronto,individual,3,mobile,mensual,1,2,10.39,4,-0.04,32,10,30,tarjeta,1,1,0,1,28.61,facturacion,2.0,0,0.06,3.0,insatisfecho,inactivo,1,1
cust02143,femenino,18,australia,sydney,individual,41,mobile,trimestral,17,1,1.0,4,-0.07,5,10,410,transferencia bancaria,0,0,0,0,12.62,sin queja,4.0,0,1.0,7.0,satisfecho,activo,0,0
cust02144,masculino,35,canada,toronto,enterprise,5,mobile,mensual,0,3,10.8,1,0.15,60,20,100,tarjeta,0,0,1,1,14.97,servicio,2.0,0,0.16,3.0,insatisfecho,inactivo,1,1
cust02145,masculino,61,india,delhi,individual,49,referido,trimestral,9,0,12.83,7,-0.09,27,10,490,tarjeta,0,0,0,3,25.61,tecnico,4.0,1,0.99,7.0,satisfecho,en riesgo,0,0
cust02146,femenino,29,alemania,berlin,sme,24,referido,mensual,8,1,14.11,8,-0.0,7,10,240,tarjeta,0,1,0,0,41.71,sin queja,4.0,0,0.99,7.0,satisfecho,activo,0,0
cust02147,masculino,74,uk,londres,sme,37,web,mensual,19,5,27.5,4,0.05,7,30,1110,paypal,0,0,0,1,24.44,otro tipo de queja,4.0,0,0.86,7.0,satisfecho,activo,0,1
cust02148,masculino,60,us,new york,sme,45,web,anual,7,7,17.37,3,-0.11,6,10,450,tarjeta,0,1,1,2,5.24,facturacion,3.0,0,0.23,5.0,neutral,activo,0,0
cust02149,femenino,45,us,new york,individual,23,mobile,anual,18,0,26.9,3,-0.04,24,20,460,tarjeta,0,1,0,1,16.54,tecnico,3.0,0,0.88,6.0,neutral,en riesgo,0,0
cust02150,masculino,57,canada,toronto,sme,23,referido,mensual,17,1,20.55,3,-0.39,4,50,1150,tarjeta,0,0,0,1,7.83,tecnico,3.0,1,0.38,4.0,neutral,activo,0,0
cust02151,masculino,24,australia,sydney,individual,48,mobile,anual,7,7,17.76,4,0.18,22,70,3360,tarjeta,0,1,1,3,18.43,tecnico,5.0,1,0.99,9.0,muy satisfecho,en riesgo,0,0
cust02152,masculino,40,india,delhi,individual,45,referido,mensual,14,0,15.89,5,0.07,4,10,450,tarjeta,1,1,0,1,23.78,facturacion,3.0,1,0.56,5.0,neutral,activo,0,0
cust02153,masculino,38,alemania,berlin,enterprise,26,referido,mensual,12,0,1.22,8,0.44,25,50,1300,tarjeta,1,0,1,3,17.43,facturacion,4.0,1,0.9,7.0,satisfecho,en riesgo,0,0
cust02154,masculino,51,uk,londres,individual,32,mobile,trimestral,27,1,1.0,8,0.0,13,20,640,transferencia bancaria,1,1,0,1,3.18,facturacion,3.0,0,0.55,5.0,neutral,en riesgo,0,0
cust02155,femenino,28,uk,londres,sme,32,referido,mensual,17,2,20.29,5,0.12,24,30,960,paypal,1,0,0,2,11.88,facturacion,5.0,0,0.75,9.0,muy satisfecho,en riesgo,0,0
