cliente_id,genero,edad,pais,ciudad,segmento_cliente,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,tipo_contrato,antiguedad,cargo_mensual,ingresos_totales,metodo_pago,canal_registro,errores_pago,descuento_aplicado,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,lineas_multiples,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,nivel_riesgo,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,tipo_queja,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,respuesta_encuesta,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,precio_vs_mercado
10234-8EB4B,Femenino,34.0,USA,New York,PYME,0,Si,Si,40.68034000265582,-73.84428317569366,QUEENS,11027,NY,2022-09-28,72000.0,8500.0,Mensual,37,83.96,3106.52,Cheque por correo,Web,1,No,No,Si,Si,No,DSL,Si,Si,No,Si,No,Si,Low,0.0,65,7,51.63,11,-5.0,1.0,1,9.49,Ninguna,0,4.71,76.0,0.67,0.31,Satisfecho,4.0,0,2025-11-06,2,0,0,0,28,59.52,10,2025-09-06,1,0,Competitivo
10235-D87D3,Masculino,41.0,USA,New York,PYME,0,No,No,40.68635732492634,-73.82387877368703,BRONX,10456,NY,2020-10-08,42000.0,13000.0,Un año,61,104.62,6381.820000000001,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,No,No,No,No,Low,0.276,78,6,91.99,6,17.19,4.0,4,35.95,Precio,0,3.45,56.0,0.23,0.1,Satisfecho,1.0,0,2025-11-05,1,10,0,0,31,48.58,1,2025-10-01,7,2,Competitivo
10236-0B32F,Femenino,61.0,USA,New York,Corporativo,0,No,No,40.7273803751868,-73.73136004481162,BRONX,10473,NY,2022-10-28,42000.0,13000.0,Dos años,39,160.29,6251.3099999999995,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,Si,No,No,Low,2.0749999999999997,56,6,52.48,5,9.29,7.0,5,5.54,Precio,1,0.99,17.0,0.24,0.07,Neutral,0.0,0,2025-11-28,0,0,0,0,44,96.38,6,2025-08-08,7,1,Competitivo
10237-C589C,Femenino,50.0,USA,New York,PYME,0,No,No,40.871379780990395,-73.86412379014003,BROOKLYN,11251,NY,2025-10-12,63000.0,14000.0,Mensual,3,125.54,376.62,Cheque electrónico,Web,1,25%,Si,Si,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,12.0,20,2,31.75,4,3.28,55.0,8,14.18,Servicio,2,1.55,1.0,0.14,0.05,Muy insatisfecho,0.0,1,2025-11-07,0,0,0,0,75,98.22,3,2025-11-18,2,2,Competitivo
10238-DB261,Femenino,37.0,USA,New York,PYME,0,Si,No,40.84420729282375,-73.93770443651049,QUEENS,11618,NY,2021-02-05,72000.0,8500.0,Mensual,60,129.32,7759.2,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Low,0.524,66,5,84.58,6,18.6,4.0,4,20.83,Servicio,2,3.06,43.0,0.36,0.13,Satisfecho,0.0,0,2025-12-30,0,10,1,0,76,87.18,6,2025-07-27,3,1,Competitivo
10239-1E949,Femenino,42.0,USA,New York,Residencial,0,No,No,40.54645482686226,-74.15931603957684,MANHATTAN,10240,NY,2023-11-22,85000.0,28000.0,Mensual,23,87.53,2013.19,Tarjeta de crédito,Web,2,No,No,Si,No,Sin servicio,DSL,No,No,Si,No,Si,Si,Low,0.053,88,7,98.42,11,10.12,2.0,2,47.73,Ninguna,0,4.34,80.0,0.75,0.38,Sin Respuesta,2.0,0,2025-12-13,3,0,0,0,58,14.61,6,2025-09-14,3,0,Bajo
1024-GUALD,Femenino,39.0,USA,New York,Residencial,0,Si,No,40.82392292068368,-73.89185423275173,BROOKLYN,11232,NY,2025-12-11,63000.0,14000.0,Mensual,1,58.24,58.24,Cheque electrónico,Web,0,15%,No,Si,No,Sin servicio,DSL,No,No,No,No,No,No,Alto,10.0,7,2,22.28,3,-5.43,56.0,5,40.7,Red,0,2.9,10.0,0.19,0.06,Insatisfecho,0.0,1,2025-11-29,1,30,0,0,2,44.69,3,2025-11-17,3,0,Competitivo
1024-KPRBB,Femenino,41.0,USA,New York,PYME,0,No,No,40.75663958746089,-73.83298386369754,BROOKLYN,11235,NY,2022-11-27,63000.0,14000.0,Un año,38,148.44,5640.72,Cheque por correo,Web,1,No,No,Si,Si,No,Fibra óptica,No,No,No,No,Si,Si,Low,0.129,81,5,55.79,11,19.34,4.0,3,32.1,Ninguna,0,3.4,49.0,0.32,0.12,Satisfecho,0.0,0,2025-11-14,0,10,0,1,38,10.38,1,2025-11-09,7,1,Competitivo
1024-VRZHF,Masculino,31.0,USA,New York,PYME,0,Si,No,40.84770312465053,-73.90103967928655,BRONX,10463,NY,2025-02-14,42000.0,13000.0,Mensual,11,90.5,995.5,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,No,Alto,10.5,33,3,18.27,3,1.07,0.0,6,23.8,Red,0,1.6,15.0,0.09,0.04,Neutral,0.0,1,2025-11-12,0,5,0,0,50,44.52,8,2025-09-25,8,2,Alto
10240-8EDDB,Femenino,51.0,USA,New York,Residencial,0,Si,No,40.77024102390149,-73.91788833027677,BRONX,10464,NY,2022-09-28,42000.0,13000.0,Dos años,42,26.27,1103.34,Cheque por correo,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.21,41,5,96.27,7,3.31,9.0,2,24.24,Ninguna,0,3.27,61.0,0.48,0.17,Muy satisfecho,0.0,1,2025-12-20,0,30,0,0,7,79.51,9,2025-12-03,8,0,Alto
10241-13797,Masculino,58.0,USA,New York,Residencial,0,No,No,40.680046342075535,-73.82884562764312,QUEENS,11423,NY,2023-11-22,72000.0,8500.0,Un año,25,24.85,621.25,Tarjeta de crédito,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.274,146,4,80.86,7,15.24,0.0,1,40.02,Ninguna,0,3.29,50.0,0.28,0.09,Sin Respuesta,0.0,0,2025-12-10,2,30,0,0,45,64.65,9,2025-09-13,4,0,Bajo
10242-61797,Masculino,63.0,USA,New York,Corporativo,0,Si,No,40.73953865141438,-73.81950530930582,BROOKLYN,11203,NY,2020-07-10,63000.0,14000.0,Dos años,70,180.65,12645.5,Cheque electrónico,Web,0,No,Si,Si,Si,No,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.0,143,4,85.56,10,14.3,9.0,1,7.06,Ninguna,0,4.69,78.0,0.45,0.18,Satisfecho,3.0,0,2025-12-05,1,0,0,1,65,85.84,2,2025-07-22,3,1,Competitivo
10243-A56EE,Femenino,32.0,USA,New York,Residencial,0,Si,No,40.715167934491554,-73.80765645660496,STATEN ISLAND,10308,NY,2022-03-02,82000.0,3200.0,Dos años,50,18.93,946.5,Transferencia bancaria,Web,0,No,Si,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.237,53,7,69.22,9,20.68,1.0,1,27.23,Ninguna,0,2.89,56.0,0.25,0.09,Satisfecho,1.0,0,2025-12-06,1,0,0,0,5,68.42,0,2025-11-07,7,0,Competitivo
10244-7A55F,Masculino,33.0,USA,New York,Residencial,0,No,No,40.82922774788564,-73.87742429378505,BRONX,10473,NY,2023-02-25,42000.0,13000.0,Mensual,36,18.7,673.1999999999999,Cheque electrónico,Web,0,No,No,Si,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,51,4,107.75,5,21.06,0.0,1,15.53,Ninguna,0,4.83,79.0,0.44,0.16,Muy satisfecho,2.0,0,2025-12-09,3,15,0,0,57,68.92,10,2025-12-29,6,0,Competitivo
10245-89448,Femenino,57.0,USA,New York,Residencial,0,No,No,40.63651759280423,-74.00851393899562,QUEENS,11450,NY,2025-10-12,72000.0,8500.0,Un año,3,28.59,85.77,Cheque por correo,Web,0,No,Si,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.267,63,4,119.96,11,3.05,0.0,1,12.87,Ninguna,0,3.82,61.0,0.31,0.11,Satisfecho,0.0,0,2025-11-02,2,0,0,1,40,63.76,7,2025-09-08,6,0,Competitivo
10246-47C91,Femenino,42.0,USA,New York,PYME,1,Si,No,40.63075916961736,-74.00631555110255,MANHATTAN,10003,NY,2020-06-10,85000.0,28000.0,Un año,69,63.21,4361.49,Transferencia bancaria,Web,0,No,No,Si,Si,No,DSL,No,Si,Si,Si,No,No,Low,0.31,67,7,68.42,6,21.39,0.0,2,11.11,Ninguna,0,2.78,51.0,0.48,0.18,Muy satisfecho,0.0,0,2025-12-04,0,0,0,0,78,46.9,3,2025-12-14,2,1,Bajo
10247-BCD00,Femenino,52.0,USA,New York,PYME,0,No,Si,40.730852637610504,-73.72674927747944,QUEENS,11110,NY,2021-12-02,72000.0,8500.0,Un año,45,98.05,4412.25,Tarjeta de crédito,Web,0,No,No,Si,Si,No,DSL,Si,No,Si,Si,Si,No,Low,0.208,142,4,98.9,10,22.74,5.0,2,5.86,Ninguna,0,4.0,53.0,0.42,0.17,Satisfecho,0.0,0,2025-11-12,1,0,1,0,53,56.35,8,2025-08-07,7,1,Alto
10248-CFDF5,Femenino,57.0,USA,New York,PYME,0,No,No,40.61296486076643,-74.0002953434941,MANHATTAN,10171,NY,2021-04-06,85000.0,28000.0,Dos años,63,59.84,3769.92,Tarjeta de crédito,Web,0,10%,No,Si,Si,No,DSL,Si,Si,Si,Si,No,No,Low,0.0,57,4,57.83,11,-1.71,6.0,0,6.5,Ninguna,0,4.31,73.0,0.67,0.25,Muy satisfecho,3.0,0,2025-12-18,1,15,0,1,75,17.93,7,2025-12-03,8,0,Alto
10249-28FDA,Femenino,53.0,USA,New York,Corporativo,1,Si,No,40.71061530573145,-73.93740005240059,BROOKLYN,11223,NY,2023-06-25,63000.0,14000.0,Un año,33,110.51,3646.83,Cheque electrónico,Web,0,10%,No,Si,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Low,0.026,128,6,100.68,7,12.21,4.0,3,12.78,Precio,0,4.19,70.0,0.36,0.14,Satisfecho,3.0,0,2025-11-28,1,0,0,0,40,100.97,10,2025-12-03,3,0,Competitivo
1025-FALIX,Femenino,39.0,USA,New York,Residencial,0,No,No,40.75105945613298,-73.99080371698697,BRONX,10454,NY,2023-11-22,42000.0,13000.0,Mensual,26,106.26,2762.76,Tarjeta de crédito,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Low,0.3989999999999999,140,7,77.31,7,8.09,3.0,3,37.5,Servicio,0,3.8,51.0,0.36,0.13,Neutral,1.0,0,2025-11-27,1,10,0,0,47,107.26,10,2025-12-15,7,0,Competitivo
10250-183F5,Femenino,35.0,USA,New York,Residencial,0,Si,No,40.56169727792201,-74.10674594954729,BROOKLYN,11205,NY,2020-09-08,63000.0,14000.0,Dos años,61,17.09,1042.49,Transferencia bancaria,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,45,5,90.4,6,7.06,3.0,2,31.8,Ninguna,0,4.8,89.0,0.72,0.23,Neutral,3.0,0,2025-11-20,0,0,0,0,95,93.12,6,2025-07-23,5,0,Competitivo
10251-58026,Masculino,41.0,USA,New York,Residencial,0,No,No,40.89917368422271,-73.8582504119544,BRONX,10463,NY,2025-12-11,42000.0,13000.0,Mensual,1,53.31,53.31,Cheque electrónico,Web,2,20%,Si,Si,Si,Si,DSL,No,No,No,No,No,No,Alto,11.0,34,1,18.31,4,-0.9,16.0,7,19.59,Red,0,2.68,14.0,0.21,0.07,Sin Respuesta,0.0,1,2025-11-26,1,10,0,1,69,72.11,8,2025-10-07,7,0,Bajo
10252-B1DA5,Femenino,40.0,USA,New York,Residencial,0,No,No,40.7581849245133,-73.87154142585932,BROOKLYN,11221,NY,2025-07-14,63000.0,14000.0,Mensual,5,58.75,293.75,Transferencia bancaria,Web,0,No,No,Si,Si,No,DSL,No,No,No,Si,No,No,Medium,5.088,134,4,108.87,6,-1.11,3.0,5,7.24,Precio,0,1.3,14.0,0.12,0.05,Neutral,0.0,0,2025-12-30,1,5,0,0,26,70.46,1,2025-12-26,6,1,Competitivo
10253-2737A,Femenino,48.0,USA,New York,Corporativo,0,Si,No,40.71687987500082,-73.94476041033329,BRONX,10452,NY,2021-09-03,42000.0,13000.0,Un año,52,189.88,9873.76,Cheque electrónico,Web,0,10%,No,No,Si,No,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.0,73,5,58.0,9,19.6,4.0,1,2.98,Ninguna,0,4.4,77.0,0.5,0.2,Satisfecho,1.0,0,2025-12-10,2,5,0,0,46,59.09,3,2025-11-16,5,3,Competitivo
10254-805B7,Femenino,21.0,USA,New York,Residencial,0,No,No,40.837546087021046,-73.86672262989349,BROOKLYN,11226,NY,2025-12-11,63000.0,14000.0,Mensual,1,23.4,23.4,Cheque por correo,Web,0,10%,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.21,122,5,114.65,9,-4.2,5.0,3,21.48,Red,0,4.0,51.0,0.38,0.2,Muy satisfecho,0.0,0,2025-11-13,1,0,1,1,76,31.6,4,2025-07-19,5,1,Bajo
10255-D093E,Masculino,43.0,USA,New York,Corporativo,0,No,No,40.581507265915214,-74.11176368979771,BRONX,10456,NY,2023-07-25,42000.0,13000.0,Mensual,28,170.17,4764.759999999999,Tarjeta de crédito,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,Si,No,Si,Low,0.179,97,6,49.59,5,12.35,4.0,1,5.78,Ninguna,0,4.16,66.0,0.35,0.14,Sin Respuesta,0.0,0,2025-11-06,3,30,0,0,22,49.14,4,2025-11-09,7,0,Competitivo
10256-7463A,Masculino,50.0,USA,New York,PYME,0,Si,No,40.67291666762163,-73.77532972202152,BROOKLYN,11221,NY,2022-06-30,63000.0,14000.0,Un año,44,92.93,4088.92,Cheque electrónico,Web,1,No,No,Si,Si,Si,DSL,Si,No,Si,No,Si,Si,Low,0.026,67,4,66.6,9,1.76,6.0,1,17.17,Ninguna,0,3.84,74.0,0.4,0.17,Neutral,2.0,0,2025-12-25,1,5,0,0,73,118.84,0,2025-10-30,3,0,Bajo
10257-9578A,Femenino,19.0,USA,New York,Residencial,0,Si,Si,40.65962028523096,-73.75614926422035,BROOKLYN,11253,NY,2025-10-12,63000.0,14000.0,Mensual,3,62.95,188.85,Transferencia bancaria,Web,0,No,No,Si,Si,Si,DSL,No,Si,Si,No,Si,No,Low,0.3,111,4,87.22,9,15.02,5.0,3,12.46,Ninguna,0,3.67,38.0,0.5,0.2,Satisfecho,1.0,0,2025-12-03,0,0,0,0,13,21.77,8,2025-12-26,2,0,Competitivo
10258-BD213,Masculino,54.0,USA,New York,Corporativo,0,No,No,40.849904376078385,-73.93601109182599,MANHATTAN,10232,NY,2021-08-04,85000.0,28000.0,Un año,58,154.11,8938.380000000001,Tarjeta de crédito,Web,0,No,No,Si,Si,No,Fibra óptica,Si,Si,No,Si,Si,Si,Low,0.33,114,4,109.39,11,10.76,5.0,4,6.38,Precio,0,2.68,17.0,0.24,0.08,Sin Respuesta,0.0,0,2025-12-14,0,0,1,0,60,67.41,8,2025-09-15,2,0,Competitivo
10259-E44CF,Masculino,60.0,USA,New York,Residencial,1,Si,No,40.85221648969884,-73.88447398711611,BROOKLYN,11234,NY,2022-05-31,63000.0,14000.0,Dos años,44,24.13,1061.72,Tarjeta de crédito,Web,0,No,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,92,6,88.28,8,24.99,5.0,2,26.68,Ninguna,0,4.23,101.0,0.43,0.16,Muy satisfecho,0.0,0,2025-12-26,0,15,1,0,66,104.65,4,2025-12-20,3,0,Competitivo
10260-DA796,Femenino,28.0,USA,New York,Residencial,0,No,No,40.703594162246695,-73.94259661096929,MANHATTAN,10270,NY,2025-03-16,85000.0,28000.0,Mensual,11,20.24,222.64,Cheque por correo,Web,0,No,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.241,55,7,61.21,6,20.87,2.0,2,16.47,Ninguna,0,3.15,58.0,0.26,0.1,Muy satisfecho,0.0,0,2025-11-30,2,5,0,1,75,57.1,9,2025-10-06,2,2,Alto
10261-784A9,Femenino,45.0,USA,New York,PYME,0,No,No,40.86232862910197,-73.92520036772312,QUEENS,11327,NY,2020-02-11,72000.0,8500.0,Dos años,78,51.42,4010.76,Transferencia bancaria,Web,1,No,Si,No,Si,Si,DSL,Si,Si,No,No,No,No,Low,0.2319999999999999,65,5,109.43,9,5.1,5.0,1,13.2,Ninguna,0,2.76,69.0,0.52,0.19,Satisfecho,0.0,0,2025-12-26,0,30,0,1,24,74.65,2,2025-08-22,6,0,Competitivo
10262-0247F,Masculino,51.0,USA,New York,Residencial,0,No,No,40.62937986420728,-74.1111701656222,BROOKLYN,11204,NY,2025-12-11,63000.0,14000.0,Mensual,1,17.27,17.27,Cheque por correo,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.5559999999999999,104,6,89.71,11,10.85,8.0,3,49.76,Ninguna,0,3.62,61.0,0.45,0.22,No respondió,1.0,0,2025-11-23,2,15,1,1,64,100.2,7,2025-07-05,3,1,Alto
10264-5B5AB,Femenino,64.0,USA,New York,Residencial,0,Si,No,40.77666776418265,-73.98923317818326,MANHATTAN,10123,NY,2021-10-03,85000.0,28000.0,Un año,51,58.14,2965.14,Cheque por correo,Web,0,No,Si,Si,Si,No,DSL,Si,No,Si,No,Si,No,Low,0.0,96,6,62.43,8,4.53,1.0,1,45.9,Ninguna,0,5.4,75.0,0.53,0.21,Satisfecho,0.0,0,2025-12-28,0,0,0,0,95,67.97,6,2025-11-01,2,0,Competitivo
10265-88591,Masculino,40.0,USA,New York,Corporativo,0,No,No,40.70047913709342,-73.90228606667296,BROOKLYN,11243,NY,2023-02-25,63000.0,14000.0,Dos años,36,182.63,6574.68,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Low,0.0,70,4,87.14,8,16.86,2.0,1,5.04,Ninguna,0,4.49,77.0,0.57,0.27,Satisfecho,1.0,0,2025-11-08,1,0,0,0,23,89.12,4,2025-10-26,1,0,Competitivo
10266-0634A,Masculino,45.0,USA,New York,PYME,0,No,No,40.71997548728864,-73.99889970245655,BROOKLYN,11203,NY,2022-10-28,63000.0,14000.0,Dos años,40,86.03,3441.2,Transferencia bancaria,Web,0,No,No,Si,Si,No,DSL,No,No,No,Si,No,No,Low,0.0,66,5,95.65,10,7.67,2.0,2,7.98,Ninguna,0,4.38,79.0,0.63,0.26,Satisfecho,2.0,0,2025-12-08,1,0,0,1,52,44.94,0,2025-12-14,1,1,Competitivo
10267-9BDE7,Femenino,74.0,USA,New York,Residencial,0,No,No,40.70230973978751,-73.94285378396287,MANHATTAN,10226,NY,2025-07-14,85000.0,28000.0,Mensual,5,41.69,208.45,Cheque electrónico,Web,0,No,No,Si,Si,No,DSL,Si,No,No,No,No,No,Low,0.282,147,7,96.04,9,-1.54,2.0,1,29.26,Ninguna,0,3.58,56.0,0.46,0.2,Muy satisfecho,0.0,0,2025-11-24,0,15,1,1,72,89.3,6,2025-08-22,2,1,Alto
10268-B433D,Masculino,32.0,USA,New York,Residencial,0,Si,Si,40.61341734693828,-74.12845012438447,MANHATTAN,10246,NY,2025-05-15,85000.0,28000.0,Un año,8,57.7,461.6,Cheque por correo,Web,0,No,No,Si,Si,No,DSL,No,No,No,No,No,No,Low,0.32,88,4,99.3,7,14.82,5.0,1,24.56,Ninguna,0,3.05,48.0,0.5,0.24,No respondió,1.0,0,2025-11-08,0,0,0,0,49,9.72,10,2025-08-22,5,2,Competitivo
10269-0B518,Femenino,32.0,USA,New York,PYME,0,No,No,40.692953071821265,-73.9242616846731,QUEENS,11137,NY,2025-12-11,72000.0,8500.0,Mensual,1,135.49,135.49,Cheque electrónico,Web,0,25%,No,No,Si,No,Fibra óptica,No,No,No,No,Si,Si,Alto,12.0,13,3,41.35,1,-14.78,36.0,8,35.92,Precio,0,2.47,4.0,0.17,0.08,Muy insatisfecho,0.0,1,2025-11-24,0,10,0,0,0,22.58,0,2025-11-21,8,0,Alto
1027-LKKQQ,Femenino,47.0,USA,New York,PYME,0,Si,Si,40.55208187829657,-74.16501864428874,STATEN ISLAND,10306,NY,2020-02-11,82000.0,3200.0,Dos años,72,107.16,7715.52,Transferencia bancaria,Web,0,No,Si,Si,Si,No,DSL,Si,No,Si,Si,Si,Si,Low,0.0,65,6,106.86,9,3.92,1.0,1,10.6,Ninguna,0,4.1,76.0,0.46,0.18,Satisfecho,0.0,0,2025-12-21,1,0,0,0,38,78.29,0,2025-10-12,6,0,Competitivo
10270-73DD2,Masculino,43.0,USA,New York,PYME,0,Si,No,40.753302260724475,-73.8068353049899,BROOKLYN,11235,NY,2020-02-11,63000.0,14000.0,Dos años,70,108.32,7582.4,Cheque electrónico,Web,1,10%,No,Si,No,Sin servicio,DSL,Si,Si,Si,Si,Si,Si,Low,0.0,45,5,90.58,6,22.21,8.0,0,8.52,Ninguna,0,4.36,92.0,0.79,0.33,Satisfecho,2.0,0,2025-12-21,2,0,0,0,73,56.63,8,2025-10-16,1,0,Bajo
10271-1B595,Femenino,54.0,USA,New York,Corporativo,0,Si,Si,40.71922884241432,-73.96420285077822,BRONX,10462,NY,2020-05-11,42000.0,13000.0,Un año,70,149.29,10450.3,Tarjeta de crédito,Web,1,10%,Si,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,No,Low,0.253,46,5,47.41,7,-2.17,4.0,1,6.79,Ninguna,0,2.57,59.0,0.48,0.18,Muy satisfecho,0.0,0,2025-12-12,0,0,0,0,43,100.26,5,2025-10-29,8,0,Competitivo
10272-CAE71,Femenino,47.0,USA,New York,PYME,1,No,No,40.73464765042175,-73.96042747329663,MANHATTAN,10050,NY,2025-08-13,85000.0,28000.0,Mensual,5,137.3,686.5,Tarjeta de crédito,Web,1,No,No,Si,Si,Si,Fibra óptica,No,No,No,No,Si,No,Alto,12.0,17,2,36.23,2,-4.91,12.0,7,29.25,Red,0,3.03,11.0,0.11,0.03,Insatisfecho,0.0,1,2025-12-14,0,10,0,1,93,44.33,6,2025-11-10,8,2,Alto
10273-995D8,Femenino,39.0,USA,New York,PYME,0,No,No,40.74433083281106,-73.98073234044917,MANHATTAN,10169,NY,2025-12-11,85000.0,28000.0,Mensual,1,86.49,86.49,Cheque electrónico,Web,0,10%,Si,Si,Si,No,Fibra óptica,No,No,No,No,No,No,Alto,12.0,14,1,44.12,4,0.9,40.0,5,16.85,Servicio,0,2.89,4.0,0.11,0.06,Insatisfecho,0.0,1,2025-12-10,0,30,0,0,4,93.23,1,2025-08-24,6,0,Bajo
10274-2779F,Femenino,59.0,USA,New York,Corporativo,0,Si,Si,40.74927375473438,-73.86291114890871,QUEENS,11524,NY,2023-06-25,72000.0,8500.0,Mensual,30,173.28,5198.4,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,Si,Si,Si,Si,Low,0.3379999999999999,82,6,67.92,5,22.14,7.0,4,5.19,Facturacion,0,3.51,31.0,0.32,0.12,Muy satisfecho,0.0,0,2025-12-17,2,0,0,0,67,21.0,10,2025-11-10,7,0,Alto
10275-3AC01,Masculino,36.0,USA,New York,Corporativo,1,No,No,40.70401332349093,-73.78157989121432,BRONX,10468,NY,2020-03-12,42000.0,13000.0,Un año,72,156.3,11253.6,Transferencia bancaria,Web,0,No,No,No,Si,Si,Fibra óptica,No,Si,No,Si,Si,Si,Low,0.2769999999999999,149,5,90.52,9,11.8,6.0,2,2.18,Ninguna,0,4.11,53.0,0.2,0.09,Satisfecho,1.0,0,2025-12-22,0,0,0,0,71,111.97,7,2025-12-27,4,1,Bajo
10276-450AD,Masculino,54.0,USA,New York,PYME,0,Si,Si,40.729508829453,-73.86067151995304,BROOKLYN,11206,NY,2020-03-12,63000.0,14000.0,Un año,64,88.13,5640.32,Tarjeta de crédito,Web,1,No,No,Si,Si,Si,DSL,Si,Si,No,Si,No,No,Low,0.285,88,7,102.65,9,-0.4,0.0,1,11.1,Ninguna,0,3.21,66.0,0.19,0.08,Neutral,1.0,0,2025-11-15,2,30,0,1,79,53.12,6,2025-08-21,6,1,Bajo
10277-23B1F,Femenino,63.0,USA,New York,Corporativo,0,Si,Si,40.72759415472494,-73.8954705821176,QUEENS,11283,NY,2020-02-11,72000.0,8500.0,Dos años,74,128.22,9488.28,Transferencia bancaria,Web,0,No,No,Si,Si,Si,DSL,Si,No,Si,Si,Si,Si,Low,0.0,134,5,92.93,6,23.23,5.0,2,4.82,Ninguna,0,4.35,89.0,0.52,0.15,Muy satisfecho,0.0,0,2025-12-30,1,0,1,1,64,31.55,4,2025-07-09,3,2,Alto
10278-E0E1B,Femenino,18.0,USA,New York,Residencial,1,No,No,40.702991476111485,-73.92134334807544,BROOKLYN,11204,NY,2024-08-18,63000.0,14000.0,Un año,17,26.58,451.86,Cheque por correo,Web,0,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,140,5,114.19,5,17.48,0.0,1,27.89,Ninguna,0,3.53,72.0,0.46,0.17,No respondió,0.0,0,2025-11-10,0,0,1,0,78,95.75,7,2025-07-17,8,2,Alto
10279-4CEFE,Masculino,45.0,USA,New York,PYME,0,No,No,40.74277498599462,-73.91878828553318,BRONX,10469,NY,2024-05-20,42000.0,13000.0,Mensual,22,54.47,1198.34,Transferencia bancaria,Web,1,No,No,No,Si,Si,DSL,Si,No,No,Si,No,No,Low,0.0,57,4,80.5,8,6.87,5.0,1,10.58,Ninguna,0,4.43,78.0,0.54,0.26,Sin Respuesta,3.0,0,2025-11-16,0,30,0,1,87,114.01,1,2025-10-08,4,1,Bajo
1028-FFNJK,Masculino,56.0,USA,New York,Corporativo,1,Si,No,40.69499718703465,-73.9116737840018,MANHATTAN,10011,NY,2023-07-25,85000.0,28000.0,Mensual,30,168.44,5053.2,Cheque electrónico,Web,2,No,No,Si,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Low,0.0,50,4,84.89,7,3.31,9.0,2,5.9,Ninguna,0,4.9,73.0,0.73,0.31,Satisfecho,1.0,0,2025-12-18,1,10,0,1,14,110.58,5,2025-11-12,8,1,Bajo
10280-BBE62,Masculino,57.0,USA,New York,Residencial,0,No,No,40.74994244188847,-73.89910963845861,BROOKLYN,11213,NY,2024-11-16,63000.0,14000.0,Mensual,15,86.23,1293.45,Cheque electrónico,Web,0,No,Si,Si,No,Sin servicio,DSL,No,No,Si,Si,Si,Si,Low,0.3239999999999999,49,4,47.87,5,-3.57,7.0,2,4.48,Ninguna,0,3.24,68.0,0.3,0.12,Satisfecho,0.0,0,2025-12-27,3,0,0,0,49,32.36,3,2025-11-22,2,1,Competitivo
