CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Churn
0655-RBDUG,New York,NY,MANHATTAN,10001,40.75054345393155,-73.99093371899902,86553,74781,2025-03-04,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,Yes
0655-YDGFJ,New York,NY,BRONX,10472,40.83291838397683,-73.86195825360423,40500,34920,2023-05-26,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,No
0657-DOGUM,New York,NY,BROOKLYN,11238,40.67610239915588,-73.97168868027492,62800,37137,2021-01-30,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No
0661-KBKPA,New York,NY,STATEN ISLAND,10309,40.55240712690689,-74.21260593149722,82200,8618,2020-08-11,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.45,No
0661-KQHNK,New York,NY,MANHATTAN,10011,40.73753366339338,-73.99727198641418,86553,74781,2021-06-25,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,No
0661-WCQNQ,New York,NY,BROOKLYN,11238,40.67593592089917,-73.9651598225768,62800,37137,2022-09-21,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No
0661-XEYAN,New York,NY,BROOKLYN,11204,40.61305956131616,-73.98226855982922,62800,37137,2024-05-12,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.8,25.8,Yes
0665-XHDJU,New York,NY,STATEN ISLAND,10306,40.573776448072344,-74.11599113000457,82200,8618,2022-05-17,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No
0666-UXTJO,New York,NY,BROOKLYN,11236,40.63446954987219,-73.90181706333108,62800,37137,2023-09-11,Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.2,2874.45,No
0667-NSRGI,New York,NY,MANHATTAN,10038,40.713440193664255,-73.99762286889478,86553,74781,2021-04-16,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No
0668-OGMHD,New York,NY,QUEENS,11419,40.68818346192629,-73.81912508484938,69300,21460,2022-12-16,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No
0670-ANMUU,New York,NY,MANHATTAN,10012,40.72624719734277,-73.99606741903955,86553,74781,2021-07-02,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No
0670-KDOMA,New York,NY,QUEENS,11378,40.72847546373464,-73.89881381159272,69300,21460,2023-10-19,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No
0673-IGUQO,New York,NY,MANHATTAN,10033,40.85041755092797,-73.93109834517126,86553,74781,2023-04-07,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No
0674-DGMAQ,New York,NY,MANHATTAN,10001,40.74909416034757,-73.99012186653472,86553,74781,2022-03-07,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.8,No
0674-EYYZV,New York,NY,MANHATTAN,10075,40.77043833172957,-73.95114226110262,86553,74781,2023-11-25,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No
0674-GCDXG,New York,NY,QUEENS,11693,40.60624121420043,-73.8195667725923,69300,21460,2020-09-22,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,No
0675-NCDYU,New York,NY,QUEENS,11363,40.77186106910604,-73.7504924256429,69300,21460,2024-05-23,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No
0678-RLHVP,New York,NY,QUEENS,11102,40.77201917546285,-73.92530902488909,69300,21460,2021-12-12,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No
0679-IDSTG,New York,NY,MANHATTAN,10016,40.74362799316358,-73.9796643348405,86553,74781,2024-09-25,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes
0679-TDGAK,New York,NY,STATEN ISLAND,10305,40.615935716196894,-74.06472993456109,82200,8618,2023-07-18,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.6,No
0680-DFNNY,New York,NY,BRONX,10455,40.81608063359735,-73.91768726265478,40500,34920,2025-09-03,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes
0682-USIXD,New York,NY,BROOKLYN,11219,40.63181323266223,-74.00501144913501,62800,37137,2024-07-13,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,No
0684-AOSIH,New York,NY,BRONX,10463,40.88125059865403,-73.9031197374886,40500,34920,2024-10-21,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes
0685-MLYYM,New York,NY,MANHATTAN,10024,40.78710668463096,-73.97574015747148,86553,74781,2022-11-02,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes
0687-ZVTHB,New York,NY,BRONX,10467,40.882002243639775,-73.88204630241198,40500,34920,2021-08-05,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes
0689-DSXGL,New York,NY,BRONX,10469,40.876052197057895,-73.84940432977265,40500,34920,2020-01-14,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No
0689-NKYLF,New York,NY,BRONX,10470,40.898994888191034,-73.85571871543965,40500,34920,2020-08-28,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes
0690-SRQID,New York,NY,BROOKLYN,11229,40.60119294848706,-73.93444169724053,62800,37137,2020-10-07,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No
0691-IFBQW,New York,NY,BROOKLYN,11234,40.60899385698681,-73.92160536222363,62800,37137,2022-01-08,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes
0691-JVSYA,New York,NY,STATEN ISLAND,10302,40.63795015609552,-74.1334047735886,82200,8618,2021-04-16,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes
0691-NIKRI,New York,NY,MANHATTAN,10003,40.734769348402445,-73.99063276523661,86553,74781,2021-07-12,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,No
0696-UKTOX,New York,NY,QUEENS,11370,40.77035096289813,-73.89447563377678,69300,21460,2021-04-05,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,No
0697-ZMSWS,New York,NY,MANHATTAN,10075,40.772521245190475,-73.95717728814859,86553,74781,2023-07-18,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes
0699-NDKJM,New York,NY,QUEENS,11354,40.76142089389535,-73.83106951804866,69300,21460,2023-12-30,Female,0,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No
0701-RFGFI,New York,NY,QUEENS,11374,40.72830505271924,-73.87110473034824,69300,21460,2023-12-30,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No
0701-TJSEF,New York,NY,QUEENS,11385,40.70186247156012,-73.88177355787153,69300,21460,2023-12-17,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No
0702-PGIBZ,New York,NY,BROOKLYN,11220,40.636501123014256,-74.00852834897546,62800,37137,2025-02-19,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes
0704-VCUMB,New York,NY,QUEENS,11693,40.58699135780907,-73.81405983163404,69300,21460,2020-09-27,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1278.8,No
0707-HOVVN,New York,NY,QUEENS,11366,40.72758837548206,-73.78608833328342,69300,21460,2023-05-16,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No
0708-LGSMF,New York,NY,BROOKLYN,11238,40.676418317702165,-73.96297122807218,62800,37137,2025-09-21,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.85,902.25,No
0708-SJDIS,New York,NY,MANHATTAN,10022,40.75986286444577,-73.96658145887697,86553,74781,2025-12-31,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No
0709-TVGUR,New York,NY,BRONX,10472,40.82992029148529,-73.87567769864343,40500,34920,2020-03-14,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,Yes
0716-BQNDX,New York,NY,BRONX,10473,40.8134767572415,-73.85682171458565,40500,34920,2021-06-20,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No
0719-SYFRB,New York,NY,QUEENS,11373,40.73434855234928,-73.8658970659486,69300,21460,2024-03-23,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes
0722-SVSFK,New York,NY,QUEENS,11377,40.73676287123584,-73.89994510303973,69300,21460,2021-07-16,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,715.0,No
0722-TROQR,New York,NY,BROOKLYN,11219,40.63654523071757,-73.99463509927935,62800,37137,2023-06-30,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes
0723-DRCLG,New York,NY,BRONX,10457,40.847074901535265,-73.89824666088462,40500,34920,2024-03-16,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,Yes
0723-FDLAY,New York,NY,MANHATTAN,10029,40.789886422540256,-73.94859645257375,86553,74781,2020-03-15,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,No
0723-VSOBE,New York,NY,QUEENS,11416,40.68077570772807,-73.86086347324164,69300,21460,2023-08-20,Female,1,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No
0725-CXOTM,New York,NY,STATEN ISLAND,10305,40.612942581997984,-74.0715667551464,82200,8618,2024-09-05,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No
0727-BMPLR,New York,NY,BROOKLYN,11213,40.67054034203605,-73.9303324862534,62800,37137,2020-05-10,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5509.3,Yes
0727-BNRLG,New York,NY,MANHATTAN,10065,40.76305919086124,-73.96236714056968,86553,74781,2022-08-28,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,No
0727-IWKVK,New York,NY,STATEN ISLAND,10305,40.5971297614177,-74.07163982908598,82200,8618,2025-12-16,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes
0730-BGQGF,New York,NY,BRONX,10457,40.8508426168824,-73.89434070801276,40500,34920,2022-04-27,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No
0730-KOAVE,New York,NY,QUEENS,11367,40.724562360906965,-73.82070036338123,69300,21460,2025-08-25,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No
0731-EBJQB,New York,NY,QUEENS,11419,40.68967351869973,-73.81544302348183,69300,21460,2021-05-06,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No
0732-OCQOC,New York,NY,STATEN ISLAND,10301,40.63430407494907,-74.08541760567255,82200,8618,2024-12-15,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No
0733-VUNUW,New York,NY,QUEENS,11413,40.677814665738985,-73.75447478800788,69300,21460,2025-03-23,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes
0734-OXWBT,New York,NY,QUEENS,11374,40.73144722625879,-73.86817243625684,69300,21460,2023-02-03,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No
0739-UUAJR,New York,NY,MANHATTAN,10012,40.72809165916724,-73.99566321729462,86553,74781,2020-09-16,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.8,3952.45,No
0742-LAFQK,New York,NY,BROOKLYN,11220,40.635908204231974,-74.00911195730023,62800,37137,2024-06-02,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,No
0742-MOABM,New York,NY,QUEENS,11366,40.72058051419122,-73.80924620641167,69300,21460,2024-11-22,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes
0742-NXBGR,New York,NY,MANHATTAN,10031,40.819432055499405,-73.95186139222551,86553,74781,2021-11-14,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes
0743-HNPFG,New York,NY,QUEENS,11358,40.75463562920087,-73.80006016822259,69300,21460,2025-02-07,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No
0743-HRVFF,New York,NY,QUEENS,11368,40.75300565977653,-73.87160916274942,69300,21460,2024-01-10,Female,0,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,56.15,2898.95,No
0744-BIKKF,New York,NY,STATEN ISLAND,10306,40.58789160235743,-74.10303620297864,82200,8618,2021-08-01,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,No
0744-GKNGE,New York,NY,BROOKLYN,11226,40.6524276786168,-73.95920407256435,62800,37137,2023-05-22,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No
0746-JTRFU,New York,NY,QUEENS,11418,40.69520632189288,-73.8427194265643,69300,21460,2024-06-28,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,Yes
0748-RDGGM,New York,NY,BRONX,10453,40.847528085568115,-73.91196642967745,40500,34920,2023-09-08,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes
0749-IRGQE,New York,NY,MANHATTAN,10024,40.78786172417351,-73.97689908121396,86553,74781,2020-10-14,Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,No
0750-EBAIU,New York,NY,STATEN ISLAND,10310,40.62590562466847,-74.12646038818035,82200,8618,2020-02-29,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No
0750-EKNGL,New York,NY,BROOKLYN,11234,40.61731183733007,-73.9370337038493,62800,37137,2021-07-27,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,141.1,No
0754-EEBDC,New York,NY,BRONX,10460,40.8429217518191,-73.88606953542956,40500,34920,2024-07-03,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,No
0754-UKWQP,New York,NY,BRONX,10469,40.870700167297024,-73.84331673866357,40500,34920,2025-02-05,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Yes
0756-MPZRL,New York,NY,QUEENS,11379,40.71560832364958,-73.89915078788422,69300,21460,2024-08-11,Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,1537.85,No
0757-WCUUZ,New York,NY,STATEN ISLAND,10306,40.56416482591792,-74.14223364152255,82200,8618,2021-01-10,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),63.35,3409.1,No
0761-AETCS,New York,NY,MANHATTAN,10128,40.78021461113365,-73.95003018388596,86553,74781,2025-09-03,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes
0769-MURVM,New York,NY,BROOKLYN,11237,40.70076029215931,-73.92180039884501,62800,37137,2021-05-01,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,No
0771-CHWSK,New York,NY,BROOKLYN,11235,40.58642098499659,-73.95225617613265,62800,37137,2023-12-04,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),74.6,4798.4,No
0771-WLCLA,New York,NY,QUEENS,11433,40.70439264860818,-73.79686745007741,69300,21460,2025-01-11,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No
0772-GYEQQ,New York,NY,BROOKLYN,11216,40.68302377315293,-73.95222667343691,62800,37137,2025-09-07,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,Yes
0774-IFUVM,New York,NY,STATEN ISLAND,10306,40.57875003702469,-74.10752558454563,82200,8618,2021-10-16,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,723.35,No
0774-RMNUW,New York,NY,MANHATTAN,10036,40.75719256925158,-73.97985510928227,86553,74781,2022-12-16,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No
0778-NELLA,New York,NY,QUEENS,11435,40.68930232396158,-73.7986839106392,69300,21460,2024-09-14,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes
0780-XNZFN,New York,NY,BROOKLYN,11209,40.62223898286221,-74.02744914832667,62800,37137,2024-04-07,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No
0781-LKXBR,New York,NY,STATEN ISLAND,10314,40.611443004347606,-74.14744154512522,82200,8618,2024-12-27,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes
0784-GTUUK,New York,NY,BRONX,10471,40.90872758190448,-73.8998526209243,40500,34920,2025-04-23,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1446.8,No
0784-ZQJZX,New York,NY,QUEENS,11433,40.7033950271945,-73.78119961244346,69300,21460,2023-12-11,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1529.65,No
0786-IVLAW,New York,NY,BROOKLYN,11229,40.59435083302131,-73.94072451647277,62800,37137,2025-04-08,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No
0786-VSSUD,New York,NY,MANHATTAN,10003,40.73366075345813,-73.99531285227314,86553,74781,2021-06-29,Male,1,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.0,679.85,Yes
0787-LHDYT,New York,NY,BROOKLYN,11238,40.67954797084288,-73.96491998267003,62800,37137,2023-11-24,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No
0788-DXBFY,New York,NY,MANHATTAN,10128,40.78241097489461,-73.9513754073286,86553,74781,2020-11-25,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.55,1108.8,No
0793-TWELN,New York,NY,QUEENS,11435,40.69507341162007,-73.80436787894496,69300,21460,2023-01-16,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,No
0794-YVSGE,New York,NY,MANHATTAN,10002,40.719751893459026,-73.9828750985277,86553,74781,2025-02-01,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1401.15,No
