Address Borough,Business Name,License Type,Latitude,Longitude
Brooklyn,5 DE MAYO FOOD MARKET #2 CORP.,Business,40.6340801730116,-74.02673704379612
Brooklyn,"JERSEY ROB'S GARAGE DOORS, INC.",Business,40.59695219006162,-73.92972149685532
Brooklyn,KTM Construction NY Inc,Business,40.644111788392664,-73.98527998335798
Brooklyn,PEDRO GONZALEZ & IVONNE MELGAREJO CARREON,Business,40.647219538623915,-74.00813332311583
Manhattan,SUPER CLASSIC MEAT MARKET CORP,Business,40.82398295833773,-73.9522483225685
Manhattan,"BUD AND BUNDLE, INC.",Business,40.78211467114271,-73.97909289121195
Brooklyn,ADAM'S DELI ON KINGS HIGHWAY CORP,Business,40.60691492875392,-73.9631898489438
Manhattan,EFFICIENT COMPUTER TECHNOLOGY INC.,Business,40.718287181402225,-73.9919121160422
Bronx,"GIL, PILAR",Business,40.851921519395894,-73.90402998234154
Brooklyn,NEW LIBERTY FARM INC,Business,40.67887410222418,-73.86592930142051
Bronx,GALAXY GOURMET DELI CORP,Business,40.83748962726702,-73.91059197270664
Brooklyn,U FINE GROCERY INC,Business,40.59611849054307,-73.98108478091392
Manhattan,LBF PASTRIES CORP.,Business,40.71746677042592,-73.9983478121092
Manhattan,"JOY'S FLOWERS AND GIFTS, INC",Business,40.71542423141296,-73.9898310590702
Queens,LOCATI DEVELOPMENT INC,Business,40.79093309368407,-73.81373221179997
Bronx,BROOK MEAT & PRODUCE CORP,Business,40.807232886746725,-73.91944292792327
Brooklyn,AHMAD DIN UNIVERSAL GROCERY INC,Business,40.59967181133586,-73.99898810976842
Bronx,R & D AUTO SOUND INC.,Business,40.849232011958925,-73.9112665674086
Queens,LITTLE GUAYANA BAKE SHOP INC,Business,40.6858483129883,-73.82668534787206
Queens,UNLIMITED WIRELESS NO 1 LLC,Business,40.68785822008132,-73.82000938882126
Manhattan,CAMILO ROSADO DELI GROCERY CORP,Business,40.83426493927265,-73.94099501333292
Brooklyn,FISH MARKET CORP I,Business,40.63589493758129,-73.89961353936762
Manhattan,"ZUNIGA, LUIS ENRIQUE & SUQUINAGUA CARMEN CECILIA",Business,40.824744130243054,-73.94795166553575
Bronx,"LEON, GUADALUPE",Business,40.82651254636894,-73.8767897392574
Brooklyn,"GALLERY OF FLOWERS NY, CORP.",Business,40.57787809043187,-73.95647411707182
Brooklyn,UZ MOBILE SERVICE INC,Business,40.63600987796806,-73.9737810141672
Manhattan,YUE FUNG USA ENTERPRISE INC.,Business,40.71727734109634,-73.99651526426474
Brooklyn,WHOLE FOODS MARKET GROUP INC,Business,40.71609006262426,-73.95961241441118
Manhattan,595 MEAT DELI CORP,Business,40.86416103950422,-73.92360031939792
Bronx,WALLYS GOURMET DELI INC,Business,40.86136471805531,-73.85758265125794
Brooklyn,NEWKIRK HALAL GROCERY INC,Business,40.63420117266609,-73.96403589025195
Manhattan,NEW SUN CHEONG FRUIT & VEGETABLE INC,Business,40.71834497071148,-73.99443010541964
Brooklyn,"TEGS MANAGEMENT, LLC",Business,40.578208255697966,-73.9586086284123
Bronx,EL BODEGON DELI GROCERY CORP.,Business,40.8187833679936,-73.9165530848154
Manhattan,WHOLE FOODS MARKET GROUP INC,Business,40.759884851669376,-73.96668251929775
Queens,Davids Supermarket Inc,Business,40.728159415828834,-73.85482219655255
Brooklyn,5 Star Village Inc.,Business,40.609187309336896,-73.962234186174
Brooklyn,L&L DELI GROCERY INC,Business,40.599417152026845,-73.95116297619077
Manhattan,GOODNESS ORGANIC DELI CORP,Business,40.85374913436745,-73.93498802229784
Queens,"AMERICAN-INDIAN FISH / MEAT / VEG. MARKET, INC.",Business,40.74266832330466,-73.89543971429222
Manhattan,119 Castle Corp,Business,40.73467613959066,-73.99214105979809
Queens,MADISON HOME PROJECT CORP,Business,40.75878931947358,-73.86482633136649
Queens,"CONSOLIDATED VACUUM CLEANER CO., INC.",Business,40.7356152702098,-73.74738781313364
Manhattan,The Sinotique Group Incorporated,Business,40.71440636785805,-73.9987915774453
Bronx,EXPRESS AUTO SALVAGE INC,Business,40.8092830078932,-73.88114203731134
Manhattan,"Trofos Care, LLC",Business,40.73828280469615,-73.99307163362407
Brooklyn,PANJOB HALAL MEAT INC,Business,40.62928586608213,-73.96604160184671
Manhattan,ALV SUPERMARKET LLC,Business,40.72408184336174,-73.97575588465325
Manhattan,2400 DELI & GROCERY CORPORATION,Business,40.818570827558695,-73.94133408765225
Brooklyn,Mahmoods International Corp,Business,40.67276815205709,-73.86934107515454
Queens,The Flower House LLC,Business,40.74529954216513,-73.92186721358517
Brooklyn,FALAFAPITA INC,Business,40.60197260593687,-73.9346786081161
Queens,"CENTRAL AUTO GLASS, INC.",Business,40.71314657290134,-73.91668533604356
Queens,KARZINKA US INC,Business,40.73210737317804,-73.84918841934795
Manhattan,CONCERTO GARAGE CORP.,Business,40.77122478199811,-73.98757692627163
Brooklyn,NEW FU JU LOU INC,Business,40.64178770908987,-74.00658323956046
Queens,BROTHERS INTERNATIONAL TIRE INC.,Business,40.74714478968235,-73.85693179327266
Bronx,720 K L DELI GROCERY CORP.,Business,40.82069999070912,-73.9176779358257
Manhattan,SUN AUCTION INC,Business,40.76239002526158,-73.97437381480817
Queens,JUQUILITA GREEN MARKET INC,Business,40.70160228777542,-73.88504515277492
Bronx,BRONX BD CORP,Business,40.82774345449866,-73.85005567364493
Queens,F.A.R. FOOD CORP,Business,40.68604047288682,-73.82488920775738
Brooklyn,FUZHOU SEAFOOD MARKET INC,Business,40.64383001411607,-74.00090085400312
Brooklyn,KF ENNIS 86 LLC,Business,40.604810066850995,-73.99860269172197
Bronx,C. CH GENERAL CONSTRUCTION CORP,Business,40.819312421194496,-73.86393745516298
Queens,CENTURY MARKET CORP,Business,40.68416351489271,-73.83258128099679
Bronx,SUPREME APPLIANCE SERVICE INC.,Business,40.82982642687814,-73.81749699959371
Brooklyn,NEOVISION WIRELESS INC.,Business,40.608776617189754,-73.95732554081546
Queens,"CHARLES FARM, CORP",Business,40.749308485972726,-73.87663658123765
Brooklyn,PARTY'S CREATION INC.,Business,40.63613314611344,-74.0272819194308
Brooklyn,U FINE GROCERY INC,Business,40.59612671544057,-73.98102716511598
Brooklyn,781  METROPOLITAN  FOOD  CORP.,Business,40.71463399889209,-73.94339873319173
Queens,FONECRAZ ROOSEVELT INC,Business,40.75720742379669,-73.82901914733372
Queens,POLO EURO MARKET INC,Business,40.58009608556087,-73.83737452805623
Brooklyn,"CHUNG'S MARKET, INC.",Business,40.68047899309334,-73.95133075264104
Brooklyn,5 STAR DELI GOURMET INC,Business,40.64069806968086,-73.99416634329502
Brooklyn,SUNSET FINEST DELI INC,Business,40.65422167886568,-74.0044977636687
Manhattan,WS MARKET LLC,Business,40.80435500488623,-73.96654828474844
Queens,KEY STAR AUTO LLC,Business,40.70561911697997,-73.81619957893835
Brooklyn,FLM 380 SERVICES INC,Business,40.656785056985214,-73.92838621148012
Brooklyn,NEW BLUEBERRY FARM INC,Business,40.67795586475575,-73.94974627936686
Brooklyn,BEN'S FLORIST CORP.,Business,40.61562854870549,-74.03126443755863
Bronx,MI MEXICO MINI MARKET & GROCERY INC.,Business,40.82860071722582,-73.87885275208647
Queens,LITTLE CHEERS INC,Business,40.745371036210734,-73.90724382723037
Bronx,MOMMY'S JAMAICAN MARKET CORP.,Business,40.87766769049531,-73.86631314083816
Queens,FRUTAS & VERDURAS CALI CORP,Business,40.69269599879132,-73.85618317258107
Staten Island,MINA MINORITY GENERAL CONSTRUCTION CORP,Business,40.63831552964451,-74.13313166673265
Brooklyn,ANWAR LG CONVENIENCE CORP,Business,40.688767785320465,-73.95718059489081
Brooklyn,AZIZ AUTO REPAIR & COLLISION INC,Business,40.61083703446535,-73.96255019681865
Bronx,KADIJA SUPERMARKET INC,Business,40.82956988019539,-73.91623963841263
Queens,POWER ME INC,Business,40.74939322866959,-73.88423725069391
Bronx,"DELTA GENERAL CONTRACTING & MANAGEMENT, CORP.",Business,40.86771854949628,-73.85746057686589
Brooklyn,SEVEN STAR EXPRESS DELI INC,Business,40.6741500997001,-73.88066545957518
Brooklyn,STRAWBERRY FIELD & FARM CORP,Business,40.64781245382131,-74.0075171744735
Brooklyn,T-MOBILE NORTHEAST LLC,Business,40.70006620156188,-73.9407495365498
Bronx,BX PREPAID WIRELESS INC.,Business,40.83748374416166,-73.9066311388356
Brooklyn,NELLYS FLOWERS INC,Business,40.70562072624828,-73.95050448346655
Brooklyn,"BV Mobile 8, Inc.",Business,40.65594468730391,-73.9155602220178
Brooklyn,"CASTILLO, JOSEFA",Business,40.67728294656959,-73.88715286701924
Brooklyn,JAY DELI CORP.,Business,40.630074813728,-73.96114156426324
Manhattan,4 BROTHERS FOOD MARKET AND DELI INC,Business,40.82498010880507,-73.94780333867557
Queens,STOP 1 FRUITS & VEGETABLES INC.,Business,40.68906370027648,-73.81686181766962
Brooklyn,728 MEAT MARKET INC,Business,40.70114309977622,-73.94262396706486
Staten Island,AJ MICHAELS CONTRACTING CORP,Business,40.57147668860713,-74.11001553975154
Manhattan,WHOLE FOODS MARKET GROUP INC,Business,40.779636874843874,-73.95337779730829
Manhattan,WHOLE FOODS MARKET GROUP INC,Business,40.74505145871375,-73.99496198848628
Bronx,"ANSA DEVELOPMENT USA , CORP",Business,40.88270744144268,-73.89312559672562
Manhattan,PASTICCERIA ROCCO INC.,Business,40.73071020640232,-74.00268443687408
Queens,CHINCKS INC,Business,40.71127019881267,-73.77014693799242
Queens,AH AND JH CONSTRUCTION CORP,Business,40.74915597208862,-73.90380628867581
Manhattan,DA HING DEPARTMENT STORE INC.,Business,40.71768885407134,-73.99235589997717
Manhattan,M & M FRUIT INC.,Business,40.76736239863284,-73.95336472928904
Bronx,WEBSTER TIRE & WHEEL #2 INC,Business,40.830337010290286,-73.91072805720718
Brooklyn,NEW UTICA PRODUCE CORP.,Business,40.668416386787,-73.93116740090835
Queens,COLOMBO'S FRUIT MARKET CORP,Business,40.71309327982164,-73.87582346011571
Manhattan,"SPECIALTY BUSINESS MACHINES HOLDINGS, LLC",Business,40.75234407192161,-73.99178526539926
Manhattan,12 East FF Corp,Business,40.765789693605235,-73.98356360389751
Brooklyn,BELMONT FRESH FRUIT MARKET LLC,Business,40.66873259774672,-73.9083597397723
Brooklyn,"V-STEREO ALARM EXPRESS, INC.",Business,40.579342189240165,-73.98060714055549
Queens,Family Phone INC,Business,40.747940044972,-73.89440286102193
Bronx,RIVERA'S FLOWER SHOP INC,Business,40.83651982353087,-73.8470255499906
Brooklyn,Amiga De China Supermarket Inc.,Business,40.64243444618891,-74.01675553411077
Brooklyn,EXCELLENT CONTRACTING LLC,Business,40.64462044405135,-73.9959425055027
Bronx,WESTCHESTER FARM CORP,Business,40.81644449066978,-73.91603577952175
Queens,CORONA CAFE INC,Business,40.742566328602415,-73.85457066893876
Manhattan,18 CHUNG CHOU CITY LLC,Business,40.71420599970939,-73.99873747276803
Queens,PACIFIC SUPERMARKET INC.,Business,40.74617124830033,-73.89020845095519
Brooklyn,WANG JIA LE MINI SUPERMARKET INC.,Business,40.63635047406088,-74.00066655724385
Manhattan,"PRAMUKH 16, INC.",Business,40.73448346298247,-73.98632447322385
Bronx,CARIBBEAN BROTHERS MEAT MARKET CORP,Business,40.88668333774592,-73.86110159653603
Brooklyn,"MG FRESH FRUITS, INC.",Business,40.61219709070083,-73.97870309740671
Bronx,"AMADO TRANSMISSION, L.L.C.",Business,40.81094430578303,-73.88457091407588
Bronx,"GUN HILL AUTO, INC",Business,40.865924568571515,-73.8374926440757
Brooklyn,RED BARN FARMS FRUIT & VEGETABLES CORP.,Business,40.62339917103425,-74.03083579986074
Queens,PURE  NATURAL  ORGANIC  MARKET  CORP.,Business,40.77201917546285,-73.92530902488909
Manhattan,"ELI'S MANHATTAN WAREHOUSE, INC.",Business,40.775057211542354,-73.9567171216656
Brooklyn,LARRY'S FURNITURE INC,Business,40.66988890510718,-73.90931342989661
Brooklyn,ROMA SHOE REPAIR & JEWELRY INC,Business,40.6949760735257,-73.99492971055436
Manhattan,GREEN 2 GREEN CORP.,Business,40.794225359633835,-73.97075361518566
Queens,"SAPHO GALLERY, INC.",Business,40.69948324664166,-73.89653166973314
Brooklyn,M & N DELI & ORGANIC INC.,Business,40.70985481924732,-73.96213026124568
Manhattan,KEN SHIN TRADING INC,Business,40.71839172189472,-73.99680019432898
Queens,HOME DEPOT USA INC,Business,40.75322485678024,-73.91213797816916
Queens,VEGGIES AND FRIENDS INC,Business,40.7405106113745,-73.92284716401183
Manhattan,"KOBE ABEKOUTA,INC.",Business,40.80047441473973,-73.94602744198315
Queens,"ALL ABOUT GLASS & WINDOWS,INC",Business,40.76099717751009,-73.94103104202132
Manhattan,"CHENG, PETER KIM YING",Business,40.718806173951016,-73.99656929637418
Bronx,ALLERTON FISH MARKET CORPORATION,Business,40.86543493568925,-73.86662335133003
Brooklyn,"CONGREGATION TIFERETH TOMOR DVORA SFARD, INC.",Business,40.6303824794744,-73.98620530019495
Queens,JAA DELI CORP.,Business,40.74605824070804,-73.85287044863549
Brooklyn,THE MANLYN DEVELOPMENT GROUP INC,Business,40.71362434060958,-73.94424728020675
Queens,HAPPY BEBE CORP,Business,40.75281326450939,-73.86419960910433
Manhattan,ASAP GENERAL CONTRACTORS CORPORATION,Business,40.76992141383538,-73.94904870168055
Staten Island,RICHMOND COUNTY IRON WORKS LLC,Business,40.612527511648906,-74.063239116417
Brooklyn,ALEX'S AUTO BODY 1 INC,Business,40.59751950791577,-73.97317316959656
Manhattan,WEST END TOWERS GARAGE CORP.,Business,40.77421116024859,-73.98856924869627
Manhattan,New Finest Deli Corp,Business,40.72336575357813,-73.97718480092094
Manhattan,SHREEJI 315 INC,Business,40.73390349266078,-73.98056937440188
Manhattan,110 FAMOUS MARKET INC,Business,40.79422307721754,-73.94273154698422
Manhattan,MP BATTERY GATEWAY LLC,Business,40.711328399251066,-74.01589272819653
Queens,VENUS AUTO PARTS INC,Business,40.736490036588506,-73.93235641961857
Brooklyn,MIGUEL LOPEZ,Business,40.63367342439619,-74.01425654713402
Brooklyn,RK CONTRACTING INC,Business,40.64258814475833,-73.96976429838452
Queens,THRIFTOLOGY LLC,Business,40.758375396348534,-73.91774413455852
Brooklyn,"MOHSEN, DOLAH",Business,40.666337899382675,-73.89411391063159
Brooklyn,"LEO-KIMONNIE, LEVY",Business,40.63820055967048,-73.95674103530378
Bronx,B&Z AUTO ENTERPRISES LLC,Business,40.88645447697737,-73.8998427753655
Brooklyn,CHIU CONSTRUCTION INC.,Business,40.64245205168469,-74.0043924734095
Queens,EXTRA TIRE REPAIR CORPORATION,Business,40.753702085977345,-73.93188055265038
Brooklyn,"EcoStates Elite, LLC",Business,40.59164857304046,-73.9740000656574
Queens,80 NYC DELI CORP,Business,40.75538510194366,-73.88708913437296
Brooklyn,A J LOPEZ TIRE SHOP CORPORATION,Business,40.63358156742153,-73.97769828004694
Staten Island,Osiris Construction LLC,Business,40.592448529911906,-74.07792873370896
Manhattan,"SIT, TIM",Business,40.71845752356146,-73.99480887834468
Bronx,RO SUPERMARKET CORP,Business,40.81885062641568,-73.91848951192061
Staten Island,"CAR AND VAN DEPOT, INC.",Business,40.54645482686226,-74.15931603957684
Brooklyn,Bravo Pharmacy Inc,Business,40.62525483762852,-73.9607733219088
Staten Island,DIG YOU OUT INC.,Business,40.50983541278047,-74.23354432351636
Bronx,"FRANCO FRUITS & VEGETABLES, INC.",Business,40.85301215198641,-73.90522127640217
Manhattan,SAMAA .K. JEWELRY INC.,Business,40.78311615247708,-73.95085852586666
Brooklyn,FUTURE 3000 CORPORATION,Business,40.61356597057597,-73.9996974502817
Bronx,Mbiewoung Tours and Attractions LLC,Business,40.83401990736171,-73.91366468236463
Brooklyn,YEE GLASS WINDOW INC.,Business,40.65148460800632,-74.01185659890271
Queens,M AND M LA SOLUCION FLAT FIX INC,Business,40.71449510209388,-73.91410808249047
Queens,MALWA CONSTRUCTION INC,Business,40.708097956058374,-73.8270278644542
Brooklyn,HUMAN HEAD NYC LLC,Business,40.70875919506734,-73.93621511655762
Brooklyn,AARON'S DELI AND GRILL CORP.,Business,40.67975131184011,-73.87982259828979
Brooklyn,PETROSS APPLIANCE REPAIR CORP,Business,40.57951391163024,-74.00460073100088
Staten Island,BEN JEVO MGT INC,Business,40.62449016859645,-74.07955118909493
Brooklyn,CB AUTOS LLC.,Business,40.62705421051034,-73.9764503900703
Manhattan,CLINTON GOURMET CORP,Business,40.761975505011264,-73.99375142274938
Brooklyn,"HUGHES, GERARD ALLAN",Business,40.61943689479705,-73.93811593133863
Manhattan,HONG MIN BAG,Business,40.78503145330144,-73.97474787267913
Brooklyn,NY CITY CONTRACTORS INC,Business,40.61186694293416,-73.99962182247741
Bronx,"FORDHAM AUTO PLUS, INC.",Business,40.8616360004583,-73.90192998213844
Brooklyn,12 ST FOOD CORP,Business,40.66750584002492,-73.98768275690637
Staten Island,ELM PARK DELI AND BEER INC.,Business,40.63488849497576,-74.14571709733804
Brooklyn,"ECOATM, LLC",Business,40.71512583276717,-73.94446967506768
Queens,52 MOTORS CORP,Business,40.739489271760405,-73.89178919938536
Manhattan,STATION 800 LLC,Business,40.827445201252765,-73.94273186049786
Brooklyn,"ANCOR GOLD ENTERPRISES, INC.",Business,40.57744642448117,-73.96215853778234
Brooklyn,HKM GARDEN LLC,Business,40.62190106021047,-74.02873140406544
Manhattan,"EMBASSY GARAGE PARTNERS, LLC",Business,40.77651258478388,-73.95851786321268
Brooklyn,JB CHURCH FARM CORP,Business,40.65177690070719,-73.9301286412418
Bronx,591 AUTO DEALERSHIP LLC,Business,40.86878999904246,-73.85828625506741
Manhattan,1330 SIXTH PARKING LLC,Business,40.76144663291512,-73.97826191001097
Manhattan,William Larson,Business,40.744592503483645,-73.98737257815122
Queens,"O'CONNELL, SCOTT C",Business,40.71347827458795,-73.88172770428024
Manhattan,T-MOBILE NORTHEAST LLC,Business,40.810445831892125,-73.95184260470423
Brooklyn,LUCKY CORNER FARM & FLORIST INC,Business,40.61820730025204,-73.95618487115661
Staten Island,"GRAMMENOS, CHRISTODOULOS",Business,40.61052696542863,-74.16508027696683
Brooklyn,"AJLJ EDIBLES, INC",Business,40.60912102070341,-73.97016121941424
Queens,JACKSON HEIGHTS MUSIC & WIRELESS INC,Business,40.74716675207378,-73.89222424588982
Manhattan,58W58 PARKING LLC,Business,40.76449274511101,-73.97551013823026
Brooklyn,TREVERN IMPROVEMENT INC,Business,40.67659876052978,-73.89210755496482
Brooklyn,KAIZEN NY CONTRACTING INC.,Business,40.712398750938576,-73.96074728773833
Manhattan,NEW YORK SMSA LIMITED PARTNERSHIP,Business,40.8034686445044,-73.96719528861901
Brooklyn,"DOME INTERNATIONAL, INC.",Business,40.66859883597712,-73.99558417617733
Queens,SKYBLU CONSTRUCTION CORP,Business,40.691281116323346,-73.82545961436875
Brooklyn,Ice Age Mechanical Corp.,Business,40.62246996160789,-74.00516204265767
Manhattan,SASHKA & COMPANY INC,Business,40.75704153881447,-73.97946171504627
Manhattan,JAR DELI MARKET CORP,Business,40.81829614825382,-73.95284491272132
Queens,SENIOR GENERAL CONSTRUCTION CORP,Business,40.693936081786035,-73.84931442788003
Brooklyn,SADYKOV VIL,Business,40.612570926953374,-73.95286777630244
Manhattan,LDF CONSTRUCTION CORP.,Business,40.80670456096386,-73.96679634804457
Brooklyn,"Elite Brownstone Restoration, Inc.",Business,40.64988968126356,-74.01372665825417
Manhattan,"LITTLE MEXICO MEAT GROCERY, INC.",Business,40.79775148742255,-73.94014972305668
Bronx,"FILOMIO TRUCK SALES, INC.",Business,40.88247040302082,-73.83611776506703
Queens,GT BUILDERS LLC,Business,40.711642686233304,-73.8054482683316
Manhattan,THE WIRELESS CIRCLE,Business,40.74477980568032,-73.99724281869587
Manhattan,NEW YORK SMSA LIMITED PARTNERSHIP,Business,40.749546839949886,-73.98797797362238
Manhattan,EL PALACIO SEAFOOD MARKET CORPORATION,Business,40.836476680042445,-73.94003176741472
Staten Island,BRIGHT PAINTING & INTERIORS CORP,Business,40.56765401498878,-74.12776464131149
Brooklyn,Playheavy llc,Business,40.68493053065646,-73.94421718620987
Brooklyn,CARRO AUTO REPAIR INC.,Business,40.66420741099349,-73.8877553154636
Queens,C.A.D. CONSTRUCTION INC.,Business,40.66529960223709,-73.81188785595637
Manhattan,BOSTANCI SPECIALTIES INC,Business,40.78619714127135,-73.94779402075798
Staten Island,"Summer General Contractors, LLC",Business,40.611377309668576,-74.12903327096645
Queens,K & J TILE AND MARBLE INC.,Business,40.77065163337122,-73.9202272851809
